post_id,url,title,ai_model,author_name,author_url,author_avatar_url,original_post_url,image_urls,image_paths,prompt,published_date,original_language,category,source_category,likes_count,views_count,shares_count,comments_count,saved_count,cited_from,created_at
red-satin-bedroom-lifestyle-portrait-29375,https://youmind.com/prompts/red-satin-bedroom-lifestyle-portrait-29375,Red Satin Bedroom Lifestyle Portrait,GPT Image 2,Prompt アトリエ｜AI画像プロンプト,https://x.com/CyberTotal2026,https://unavatar.io/x/CyberTotal2026,https://x.com/CyberTotal2026/status/2079529823417008213,"[""https://cms-assets.youmind.com/media/1784796569315_p2bkf7_HNjc_T8aEAAEVVT.jpg""]","[""data\\images\\red-satin-bedroom-lifestyle-portrait-29375.jpg""]","Subject:
Silence of Red Luster

Main Subject:
A realistic 2:3 vertical fashion portrait of an adult woman with a calm allure and mature presence kneeling on a white bed in a bedroom where the beige wall is decorated with magazines and photo cards. The person occupies a large portion of the center-left of the screen, captured from head to thighs. Open magazines, photobooks, postcards, and a small black camera are naturally scattered around her.

Person/Expression:
A healthy and naturally rounded adult-like body. Long dark brown hair is slightly disheveled, with thin bangs and strands around the face falling on her cheeks. Her head is slightly tilted, directing a quiet and straight gaze toward the camera. Lips are lightly closed, with a gentle expression that isn't overdone. The skin retains a natural flush and fine texture.

Clothing/Pose:
A white ribbed camisole with thin shoulder straps. The chest has a clear V-neck bordered with lace, and a short length that naturally follows the body. The bottom is made of deep red satin material with fine gathers at the edges. Kneeling on the bed, her left leg is positioned extended forward, and her right leg is bent backward. The upper body is almost front-facing, with just a slight twist of the waist. The person's right hand lightly rests her fingertips on the edge of the red satin, and her left hand is naturally placed near the opposite edge. Express the contact between fingers and clothing realistically without pulling the fabric hard.

Background/Light:
A lived-in bedroom with messy white sheets and pillows. Magazine-style covers, interior photos, cityscapes, flowers, and strip-shaped papers are irregularly pasted on the wall; text is blurred enough to be unreadable while maintaining a Japanese-like atmosphere. The foreground has an open photobook, the middle ground has the person and a black camera, and the background has the wall collage. Warm sunlight from a low angle shines from the upper left of the screen, illuminating the left side of the face, shoulders, chest, and thighs. Clear shadows are cast on the right side of the person and the wall, with soft reflected light returning from the white sheets.

Composition/Camera:
Vertical 2:3, the person's full body occupies about 70%. The face is in the upper third, the waist in the center, and the knees and magazines at the bottom. The camera position is at a slight low angle, almost the same height as the bed, with a natural perspective of around 50mm. Focus on the person's pupils and face, while slightly softening the paper items in the background. Appropriate margins are left on the left and right walls and at the bottom of the bed, with the scattered magazines guiding the eye toward the person.

Texture/Style:
A warm-toned magazine gravure-style realistic photo. Subtle film grain, soft highlights, not-too-deep shadows, based on calm beige and white, with the red satin as the only strong color accent. Skin leaves pores and fine shading, avoiding excessive skin correction. Clearly depict different textures: hair, ribbed fabric, lace, satin, sheets, and paper.

Negative:
Unnatural face, unnatural gaze, extra fingers, missing fingers, fused limbs, broken joints, poor contact between clothing and hands, distorted V-neck, floating cloth, unnatural gravity, incorrect perspective, shadows inconsistent with light source, readable garbled text, logo, watermark, excessive skin correction, plastic-like skin.",2026-07-21T11:32:00.000Z,JA,"Product Marketing, Social Media Post, Photography, Portrait / Selfie, Influencer / Model, Architecture / Interior",gpt-2,100,5,6,5,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:07:25.944582
ancient-courtyard-fashion-portrait-29383,https://youmind.com/prompts/ancient-courtyard-fashion-portrait-29383,Ancient East Asian Courtyard Portrait,GPT Image 2,ToroJushiAi,https://x.com/ToroJushiAi,https://unavatar.io/x/ToroJushiAi,https://x.com/ToroJushiAi/status/2079536879041400896,"[""https://cms-assets.youmind.com/media/1784796554164_qzmkn7_HNtpaTkXMAAIJf--900x1200.jpg"", ""https://cms-assets.youmind.com/media/1784796554610_dvk0ag_HNtpaTkW8AAyc4X-900x1200.jpg"", ""https://cms-assets.youmind.com/media/1784796554684_myldk1_HNtpaToW8AEDbZB-900x1200.jpg"", ""https://cms-assets.youmind.com/media/1784796555492_kg1yvc_HNtpaT8XEAAeMbh-900x1200.jpg""]","[""data\\images\\ancient-courtyard-fashion-portrait-29383.jpg"", ""data\\images\\ancient-courtyard-fashion-portrait-29383_2.jpg"", ""data\\images\\ancient-courtyard-fashion-portrait-29383_3.jpg"", ""data\\images\\ancient-courtyard-fashion-portrait-29383_4.jpg""]","East Asian woman standing under weeping willows in a sunny courtyard, low-angle shot centered from head to mid-calf, body slightly turned left, calm expression, lips slightly parted and chin slightly raised.

Slender figure with warm white skin, almond dark brown eyebrows, soft nose, and coral rose lips; editorial makeup with translucent skin, peach pink blush, brown eyeliner, and warm-toned eyeshadow; real pore texture, delicate highlights on face, neck, shoulders, and arms.

Dark brown-black hair in a loose low bun, stray hairs falling on cheeks, neck, and shoulders, a strand of wet hair touching the left shoulder and chest, hair on top illuminated by sunlight, rustic and slightly messy.

Cream beige off-the-shoulder crop top, asymmetric soft raw silk linen texture, narrow ties knotted behind the neck and a bow at the side waist, high slanted collar and hem reaching above the navel; dark brown, olive, and light gold flower branch embroidery, handmade stitching texture, opaque and tight-fitting.

Dark olive charcoal gray long skirt with vertical pleated matte fabric, rust-brown clay cloth strip wrapped around the waist with a loose knot on the left front hanging down; a burlap scarf with frayed edges and tassels on the left hip, handmade waist decoration.

Left arm hanging at the side, right arm reaching diagonally to hold the handle of a large wicker basket, accurate knuckles and natural short clean nails.

A large dark brown wicker basket in the bottom right foreground, wide round body with thick arched handle, dense weave strips with handmade wear, dark basket mouth at the edge of sunlight, occupying the secondary focal point of the bottom right quadrant.

The scene is an ancient East Asian wooden courtyard: weathered wooden walls, latticed doors, carved frames, wooden pillars, and tiled roofs, coarse wood grain, irregular beams, dark interior, light-colored cloth hanging behind the left shoulder.

Weeping willow branches cross the top, green leaves surrounding head and shoulders without blocking the eyes, broken light and shadows falling.

Rough stone base, steps, slabs, and grass below, softened background highlights character clothing and basket.

Warm sunlight from the top right front as if filtered through willow shade on a late morning in early summer; bright highlights on shoulders, arms, cheeks, neck, waist, and basket handle, soft reflected light on the face and torso, cool shadows under hair, chin, arms, and eaves; mottled willow shade on skin, clothes, wooden walls, and basket, warm highlights and cool olive-brown shadows.

Earth tones: cream parchment beige, dark olive, weathered brown, charcoal gray, rust clay, willow green, warm skin tones, saturated and restrained; film grain, soft highlight glow, translucent shadows, and atmospheric perspective.

Full frame 50–65mm, f/2.8–f/4, focus on eyes, face, embroidery, knots, right hand, and basket handle, background blurred while retaining texture, slightly low camera position for a sculptural feel.

High-end rural fashion editorial: natural beauty, handmade clothing, traditional architecture, pastoral elegance, skin texture, distinct hair, precise embroidery, basket texture, aged wood, natural hands, cinematic realism. No text, logos, watermarks, extra people, modern items, plastic skin, deformed fingers, repeated limbs, deformed baskets, over-saturated colors, or harsh artificial HDR lighting.",2026-07-21T12:00:02.000Z,ZH,"Product Marketing, Poster / Flyer, Photography, Influencer / Model, Fashion Item, Landscape / Nature",gpt-2,129,7,9,3,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:07:21.389800
industrial-product-design-dna-29369,https://youmind.com/prompts/industrial-product-design-dna-29369,Premium Industrial Product Design Generator,GPT Image 2,Gadgetify,https://x.com/Gdgtify,https://unavatar.io/x/Gdgtify,https://x.com/Gdgtify/status/2079537876837245221,"[""https://cms-assets.youmind.com/media/1784710302719_7prndn_HNogJqQW4AAJHle-900x507.jpg""]","[""data\\images\\industrial-product-design-dna-29369.jpg""]","Generate a [PRODUCT] inspired by [THING]. Rules: - do not merely decorate the product with the subject - infer DESIGN_DNA from [THING] - preserve FUNCTIONAL_CORE of [PRODUCT] - translate THING’s visual identity into the industrial design language of the product - the final object must feel like a believable premium real-world product, not a novelty prop - infer MATERIAL_SYSTEM, SIGNATURE_FEATURES, and CONTROL_LANGUAGE automatically - map PRODUCT components into THING-inspired functional forms - integrate subtle branding or symbolic cues derived from [THING] - place the product in an inferred or specified ENVIRONMENT that enhances its luxury and usability - no hard-coded materials, features, controls, logos, colors, or parts unless supplied",2026-07-21T12:04:00.000Z,EN,"Product Marketing, 3D Render, Minimalism, Product",gpt-2,9,279,0,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:07:16.014463
fantasy-gallery-ui-29428,https://youmind.com/prompts/fantasy-gallery-ui-29428,Dark Fantasy AI Gallery UI,GPT Image 2,李恭,https://x.com/rikyo_ai,https://unavatar.io/x/rikyo_ai,https://x.com/rikyo_ai/status/2079538399032357126#reversed-0,"[""https://cms-assets.youmind.com/media/1784710351809_qso7nk_HNv_jfUbsAASpcx.jpg""]","[""data\\images\\fantasy-gallery-ui-29428.jpg""]","Create a vertical dark mobile app-style gallery screenshot showing two fantasy AI-generated images inside a charcoal interface. Canvas is tall 9:16 with rounded corners, dark grey background, subtle vertical pinstripe texture, thin top status-like color strip, and soft UI shadows. At the upper left place one small square user avatar card: an anime-style young person with short dark green hair, beret, light skin, neutral smile, framed by a translucent futuristic ID-card border. Main layout contains exactly 2 large rounded image panels stacked vertically on the right/center: the first smaller square-ish panel near the top, the second larger nearly full-width panel below. Under the first panel include faint grey text reading “KAI generated Image 1”. The artwork in both panels should depict a dark enchanted underwater forest: a little girl in a dress holding a glowing blue lantern, surrounded by dense seaweed, coral-like plants, twisting roots, bubbles, and oversized floating goldfish. Use moody teal, navy, charcoal, copper-orange, and bioluminescent cyan lighting, with highly detailed painterly fantasy illustration style. In the top panel, show the girl from behind walking down a narrow cobblestone path into a tunnel of aquatic plants, holding the lantern low; include exactly 4 prominent fish: 2 orange goldfish near the top, 1 pale grey fish on the right, and 1 small dark fish near the center. In the bottom panel, show a closer vertical underwater scene with the girl in profile looking upward from the lower center-left while holding the glowing lantern; include exactly 6 visible fish: 1 large orange goldfish upper left, 1 small orange fish upper left background, 1 pale fish top center, 1 pale fish upper right, 1 grey fish lower left, and 1 orange-grey fish mid-right. Along the bottom place a floating dark toolbar with exactly 7 circular icon buttons: green OpenAI knot icon, purple sparkle/star icon, orange sunburst icon, multicolor three-circle palette icon, grey broom/brush icon, grey hammer icon, and red feather/quill icon. Make the interface slightly translucent and futuristic, but keep the fantasy images as the visual focus. No extra text, no watermark.",2026-07-21T12:06:04.000Z,EN,"App / Web Design, Illustration, Character, Animal / Creature",gpt-2,10,360,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:07:11.361898
structural-cardboard-packaging-design-29352,https://youmind.com/prompts/structural-cardboard-packaging-design-29352,Structural Cardboard Packaging Design,GPT Image 2,ΛRMIN,https://x.com/Arminn_Ai,https://unavatar.io/x/Arminn_Ai,https://x.com/Arminn_Ai/status/2079540998720409895,"[""https://cms-assets.youmind.com/media/1784710305056_tv6z68_HNwDd56W4AActx3.jpg"", ""https://cms-assets.youmind.com/media/1784710305012_6itl6z_HNwDe-3X0AABtc0.jpg"", ""https://cms-assets.youmind.com/media/1784710305016_675fv5_HNwDfv8XoAASHTy.jpg"", ""https://cms-assets.youmind.com/media/1784710306010_75f2j8_HNwDgejXQAAyVS8.jpg""]","[""data\\images\\structural-cardboard-packaging-design-29352.jpg"", ""data\\images\\structural-cardboard-packaging-design-29352_2.jpg"", ""data\\images\\structural-cardboard-packaging-design-29352_3.jpg"", ""data\\images\\structural-cardboard-packaging-design-29352_4.jpg""]","A high-quality professional product photography of a creative structural packaging design for [Item Name]. The packaging is made of premium corrugated cardboard, intricately crafted into the literal shape of a giant stylized [Shape e.g. spherical, curved, elongated, disc-shaped] [Item Name].
The exterior surface features a vibrant and sophisticated printed pattern of minimalist [Pattern Description e.g. geometric hexagons, organic wavy lines], mimicking the Natural Skin/Surface of the [Item] in a duo-tone palette of [Color 1] and [Color 2].
Features clever die-cut windows that reveal the actual [Actual Product Inside] stored inside. Each die-cut window is sealed from behind with a thin transparent biodegradable protective film that keeps the contents securely enclosed and prevents them from falling out. Minimalist modern typography on the side saying ""[NAME]"". Includes eco-friendly details like a small printed recycling logo.
Includes a 3D corrugated cardboard [Stem / green Leaf / Crown] detail on top.
Soft studio lighting with gentle shadows, placed on a clean solid pastel [Background Color] background. 8k resolution, photorealistic, cinematic composition, industrial design aesthetic.",2026-07-21T12:16:24.000Z,EN,"Product Marketing, Photography, Minimalism, Product, Text / Typography",gpt-2,40,1,4,6,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:07:06.661525
woman-greek-ruins-portrait-29433,https://youmind.com/prompts/woman-greek-ruins-portrait-29433,Elegant Portrait at Greek Temple Ruins,GPT Image 2,vevrier90333,https://x.com/vevrier9033833,https://unavatar.io/x/vevrier9033833,https://x.com/vevrier9033833/status/2079543262994628899#reversed-0,"[""https://cms-assets.youmind.com/media/1784710354482_f54qx3_HNwFkSjaAAA8BZW-900x1200.jpg""]","[""data\\images\\woman-greek-ruins-portrait-29433.jpg""]","Create a photorealistic vertical portrait of a graceful East Asian woman, Anri, standing outdoors among ancient Greek temple ruins on a sunny day. She is centered in a waist-up to mid-thigh composition, facing the camera with a calm, elegant expression and a soft closed-mouth smile. She has shoulder-length dark brown softly layered bob with a side part, smooth fair skin, natural makeup, defined eyes, rosy cheeks, and muted pink lips. She wears a slightly sheer crisp white button-up blouse with the collar open and sleeves rolled to the forearms, tucked into high-waisted cream trousers with pleats, side pockets, and a cream belt with a round gold buckle. Add delicate gold accessories: two dangling earrings, layered thin necklaces, and a small crescent pendant. The background shows sunlit marble columns, temple entablature, stone blocks, steps, and scattered ruins, softly blurred with shallow depth of field; blue sky with light clouds above. Use natural daylight, warm highlights, realistic fabric texture, subtle wind in the hair and blouse, high-resolution fashion travel photography, 85mm portrait lens look, soft bokeh, balanced exposure, no text, no watermark, no extra people.",2026-07-21T12:25:24.000Z,EN,"Product Marketing, Photography, Portrait / Selfie, Architecture / Interior",gpt-2,12,267,2,2,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:07:01.304673
catgirl-kimono-anime-art-29431,https://youmind.com/prompts/catgirl-kimono-anime-art-29431,Cat-Eared Kimono Girl,GPT Image 2,おわ Days,https://x.com/Days57723399006,https://unavatar.io/x/Days57723399006,https://x.com/Days57723399006/status/2079544934663934085#reversed-0,"[""https://cms-assets.youmind.com/media/1784710353539_38zq82_HNwHF1Sa0AAboV6-900x654.jpg""]","[""data\\images\\catgirl-kimono-anime-art-29431.jpg""]","Create a highly detailed anime illustration of one cat-eared girl named Miu lying on her stomach in a graceful side pose, propping her chin on one hand and gazing softly toward the viewer with bright cyan blue eyes. She has very long flowing silver white hair with curled strands spread across the floor, straight bangs, two large fluffy white cat ears, one burgundy flower hair ornament with a gold center, one small burgundy X-shaped hairpin, small earrings, and one matching flower choker. Dress her in an ornate deep burgundy gothic-lolita kimono dress with wide sleeves, intricate white floral embroidery, lace trim, layered ruffled skirt, patterned bow at the back, black inner collar details, and delicate translucent lace accents. Show her bare legs bent upward behind her, with both feet visible near the upper right. The setting is a pale decorative Japanese floral backdrop with cherry blossom branches, scattered white petals and flowers, a burgundy crescent moon motif, faint checkered texture, an ornate thin lace-like rectangular border, and a glossy reflective floor that mirrors her sleeve, hair, and blossoms. Use a soft pastel palette of burgundy, white, pale pink, and gray, with clean polished line art, luminous highlights, delicate shading, and an elegant dreamy AI-anime art style. Include exactly these visible repeated elements: one girl, two cat ears, two raised bare feet, three main burgundy accessories on her head/neck area, one crescent moon symbol, many cherry blossom branches and scattered petals. Add a small handwritten signature reading ausa days with a tiny paw mark in the bottom right corner. No extra characters, no modern objects, no watermark besides the small signature.",2026-07-21T12:32:03.000Z,EN,"Profile / Avatar, Anime / Manga, Character",gpt-2,18,113,1,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:06:56.637678
little-girl-aquarium-forest-lantern-29390,https://youmind.com/prompts/little-girl-aquarium-forest-lantern-29390,Tiny Girl in Aquarium Forest,GPT Image 2,李恭,https://x.com/rikyo_ai,https://unavatar.io/x/rikyo_ai,https://x.com/rikyo_ai/status/2079545143787684023,"[""https://cms-assets.youmind.com/media/1784710319509_6pc7ha_HNwHSXEasAAGa3a-900x900.jpg""]","[""data\\images\\little-girl-aquarium-forest-lantern-29390.jpg""]","A little girl exploring an aquarium forest, holding a glowing sea glass lantern in her hand.",2026-07-21T12:32:53.000Z,JA,"Game Asset, Comic / Storyboard, Illustration, Character, Animal / Creature",gpt-2,16,304,1,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:06:52.016198
halloween-nun-chibi-sheet-29451,https://youmind.com/prompts/halloween-nun-chibi-sheet-29451,Halloween Nun Chibi Character Sheet,GPT Image 2,Kinovi.AI,https://x.com/kinovi_ai,https://unavatar.io/x/kinovi_ai,https://x.com/kinovi_ai/status/2079547752388980892#reversed-0,"[""https://cms-assets.youmind.com/media/1784710365788_z9532v_HNwJmADaEAAxxvF-900x506.jpg""]","[""data\\images\\halloween-nun-chibi-sheet-29451.jpg""]","Goal: Create a cute chibi anime character sheet for Speaki, a tiny Halloween nun-inspired female character with a soft mascot-like design.

Canvas: Wide horizontal character sheet on a clean white background, no border, no scenery, arranged like a reference sheet with ample spacing. Use polished gpt-image-2 anime illustration quality, soft shading, crisp line art, warm colors, and a kawaii sticker/VTuber mascot feel.

Character design: The character is a very small chibi girl with oversized head, tiny body, pale skin, large round amber-orange eyes, short blunt bangs, long creamy blonde hair, and a black nun-style veil/hood. Her outfit is a black gothic Halloween dress with white frills, tiny gold crosses, gold trim, a small orange bow at the collar, a jack-o'-lantern icon and skull icon near the hem, white socks, and black Mary Jane shoes. The veil is black with a white headband, gold cross on the forehead band, small gold cross/star decorations along the side, and scalloped white trim around the back edge. Keep the palette mainly black, cream blonde, white, orange, and gold.

Layout: Show exactly 12 discrete character depictions in two rows. Top row contains 6 depictions: 1 front full-body neutral standing view, 2 three-quarter front full-body view, 3 side profile full-body view facing left, 4 back full-body view emphasizing the rounded black veil and long blonde hair, 5 cropped bust expression with eyes closed and happy smile, 6 cropped bust expression with surprised attentive eyes and raised finger. Bottom row contains 6 full-body expressive poses: 7 winking peace-sign pose with a small yellow star, 8 sleepy seated/droopy pose with closed eyes and a tiny bubble, 9 crying pose with big teary eyes and fists near cheeks, 10 annoyed pout pose with crossed arms plus a small puff of steam, 11 confused shy pose with a question mark, and 12 excited sparkling pose with both fists raised and yellow sparkles.

Expression details: Use amber orange eyes for open-eyed depictions. Make the face simple and adorable, with tiny mouth shapes, blush, and rounded cheeks. The poses should clearly communicate each emotion while preserving the same character proportions and costume.

Visual style: Chibi anime reference sheet, soft cel shading, gentle gradients, clean thin outlines, glossy eyes, warm highlights, miniature toy-like proportions, high consistency across all views. No text labels, no watermark, no extra characters, no background props beyond the small emotion symbols listed.",2026-07-21T12:43:14.000Z,EN,"Comic / Storyboard, Game Asset, Anime / Manga, Chibi / Q-Style, Character",gpt-2,0,47,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:06:47.398348
futuristic-ai-summit-poster-29418,https://youmind.com/prompts/futuristic-ai-summit-poster-29418,Futuristic AI Summit Poster,GPT Image 2,小小东,https://x.com/xiaoxiaodong01,https://unavatar.io/x/xiaoxiaodong01,https://x.com/xiaoxiaodong01/status/2079554818985889947#reversed-0,"[""https://cms-assets.youmind.com/media/1784796611748_hfo7qh_HNwPFxFboAA5d3--900x1200.jpg""]","[""data\\images\\futuristic-ai-summit-poster-29418.jpg""]","Goal: Create a futuristic Chinese AI conference poster for 智联未来 共创智能新纪元, with a dark high-tech visual identity suitable for a summit, forum, expo, or annual industry release event.

Canvas: Vertical poster, 3:4 aspect ratio, deep navy-black background with a spacious centered composition. Use a clean sci-fi event-poster layout with strong contrast, glowing cyan and orange accents, and no people.

Layout: Center all main text in the middle. At the top center, place a small English slogan reading “FUTURE / CONNECT / INTELLIGENCE”, with “FUTURE” in white-cyan, “CONNECT” in orange, and “INTELLIGENCE” in blue. Below it, create a huge bold two-line Chinese headline in white with subtle cyan/orange glitch shadows: first line “智联未来”, second line “共创智能新纪元”. Under the headline, place the subtitle “2025 人工智能行业峰会 · 年度发布与交流”. Beneath the subtitle, include exactly 3 small feature items in one horizontal row, each with a thin outlined diamond icon and two lines of Chinese text: 1) icon with letter A, label “前沿发布”, sublabel “洞察技术趋势”; 2) icon with connected nodes, label “行业交流”, sublabel “链接生态合作”; 3) icon with blue diamond gem, label “共创未来”, sublabel “赋能产业升级”. At the bottom center, place the location line “/// 中国 · 上海 ///” and the date line “2025.06.20-06.21”.

Visual style: Futuristic cyber technology aesthetic, dark UI/HUD design, luminous geometric wireframes, neon blue and orange light trails, fine circuit-line details, tiny dots, diagonal technical strokes, and polygon mesh shards. Use crisp vector-like typography and sharp edges. The main headline should feel monumental, blocky, and slightly extruded, with subtle chromatic offset and scanline/glitch accents.

Background and decorative elements: Keep the center dark and readable. Around the borders, add exactly 4 large low-poly translucent crystal clusters: one orange-blue cluster at bottom left, one large orange-blue cluster at bottom right, one blue angular shard cluster at upper right, and one smaller blue shard cluster at mid-right. Add circuit-board linework and glowing diagonal fragments along all four edges, especially top left and right side, but do not overcrowd the central text.

Constraints: Preserve the Chinese text exactly as shown unless replacing the customizable fields. Maintain high legibility, premium conference-poster polish, balanced symmetry, no logos, no watermark, no extra people, no extra feature items, and no additional dates or locations.",2026-07-21T13:11:19.000Z,EN,"Poster / Flyer, Cyberpunk / Sci-Fi, Minimalism, Text / Typography, Abstract / Background",gpt-2,21,5,4,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:06:42.428528
night-rainy-tropical-portrait-photo-29386,https://youmind.com/prompts/night-rainy-tropical-portrait-photo-29386,Night Rainy Tropical Forest Portrait,GPT Image 2,Prompt アトリエ｜AI画像プロンプト,https://x.com/CyberTotal2026,https://unavatar.io/x/CyberTotal2026,https://x.com/CyberTotal2026/status/2079555492431774096,"[""https://cms-assets.youmind.com/media/1784710317448_rvx1ay_HNjn0Oja4AA8Z5U.jpg""]","[""data\\images\\night-rainy-tropical-portrait-photo-29386.jpg""]","Subject:
Arms embracing tropical rain

Main Subject:
Depict a single adult woman being hit by rain in a tropical rainforest at night. The person stands slightly to the left of the center, in a vertical three-quarter portrait from the top of the head to the middle of the thighs. The person occupies about 70% of the screen, surrounded by huge wet banana leaves above and to the right.

Person/Expression:
A well-featured woman with natural skin texture. Her black hair is wet from the rain and tied back low, with thin strands of hair sticking to her forehead, cheeks, and neck. Her face is slightly tilted to the left, her eyes are quietly closed, and her lips are slightly open in a calm expression. A relaxed atmosphere, as if surrendering to the sound of the rain.

Clothing/Pose:
A pale greige rib camisole with thin shoulder straps and black cut-off denim shorts. The clothes are wet from the rain, showing the fibers and natural wrinkles of the fabric. The hem of the camisole rests lightly above the abdomen, and the shorts sit naturally along the hip bones. Both arms are crossed in front of the chest, with the person's own right forearm over the left forearm. The right hand is hidden inside the upper left arm, and the left hand lightly grasps the fabric near the right flank. Must have exactly two arms and one hand on each side.

Background/Light:
Place large banana leaves in the foreground and background, with fine raindrops and water streaks on the leaf surfaces. The background is a deep black-green, creating depth through overlapping leaves. Fine rain falls diagonally, and water drops from the tips of the leaves. The main light is a somewhat hard, warm light from the upper left, creating wet reflections on the face, collarbones, shoulders, arms, and abdomen. Add a weak rim light from the rear right to separate the hair and leaf contours. Shadows are kept deep, with only skin reflections emerging from the darkness.

Composition/Camera:
Vertical 2:3 ratio. The camera is at eye level near chest height, with a natural perspective equivalent to 50mm. Leaves spread horizontally above the person's head, and a large leaf in the lower right creates a diagonal flow. Focus accurately on the person's face, blurring the background softly. Some raindrops receive light in the foreground, creating three-dimensional depth.

Texture/Style:
Realistic fashion editorial photography. Precisely depict wet skin, hair, ribbed fabric, denim, and leaf surfaces. Avoid excessive skin retouching, leaving pores and fine water droplets naturally. Low-saturation color palette centered on black-green and skin tones, deep contrast, subtle film grain, and a quiet, heavy night atmosphere.

Negative:
Extra arms, extra hands, duplicated fingers, missing fingers, fused limbs, unnatural joints, confusion of left and right arms, unnatural chest, clothing failure, floating cloth, shadows inconsistent with light source, excessive skin retouching, plastic-like skin, text, logo, watermark.",2026-07-21T13:14:00.000Z,JA,"Product Marketing, Social Media Post, Photography, Cinematic / Film Still, Influencer / Model, Landscape / Nature",gpt-2,89,7,4,5,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:06:37.697713
chinese-wedding-invitation-29421,https://youmind.com/prompts/chinese-wedding-invitation-29421,Luxury Chinese Wedding Invitation,GPT Image 2,小小东,https://x.com/xiaoxiaodong01,https://unavatar.io/x/xiaoxiaodong01,https://x.com/xiaoxiaodong01/status/2079557034622796056#reversed-0,"[""https://cms-assets.youmind.com/media/1784710344397_z8ttxr_HNwSGRMaAAAKryk-900x1000.jpg""]","[""data\\images\\chinese-wedding-invitation-29421.jpg""]","Goal: Create a refined luxury Chinese wedding invitation poster with a soft editorial bridal portrait aesthetic for Lin Zhao & Shen Zhiyi.

Canvas: Square 1:1 composition, 768×768 or larger, elegant negative space, misty pale gray and ivory background with a subtle film-grain haze.

Layout: Place the bride cropped on the right third only, showing the side of her face from forehead to jaw, brown hair in a soft updo, a delicate floral pearl earring, bare shoulder, and white satin wedding gown. Keep the left and center mostly open for typography. Add a blurred dark gray foreground shadow in the lower left, like an out-of-focus guest or veil, creating depth. Add a soft bouquet in the lower right foreground with pink-purple flowers, tiny white blossoms, and fine green stems, partially blurred.

Typography and text content: Use exactly 7 visible text groups. 1) At the very top center, tiny spaced serif date text: “20  MAY  2026”. 2) Large handwritten white Chinese calligraphy across the center, airy and flowing, with long horizontal strokes: “我愿意，和你一起成为我们。” 3) Lower-left small spaced uppercase serif label: “WEDDING DAY”. 4) Below it, large elegant serif numerals: “2026.05.20”. 5) Smaller Chinese phrase underneath: “宜｜嫁娶”. 6) Couple name line with centered ampersand: “林 昭  &  沈 知 意”. 7) Bottom venue and time line: “杭州 · 白塔公园 · 18:00”. Include two small centered dot separators between the lower text lines.

Visual style: High-end romantic wedding stationery, cinematic soft focus, luminous natural window light, low contrast, creamy whites, warm skin tones, pale gray background, subtle blur, delicate bokeh, understated luxury, minimal and airy. Use thin white serif typography for the English and date text, and expressive white brush-script calligraphy for the central Chinese sentence.

Constraints: Keep all typography white, avoid borders or decorative frames, avoid extra logos or watermarks, keep the bride’s face partially cropped at the right edge, preserve the calm negative-space composition, and make the overall image feel like a premium wedding invitation cover for 2026.05.20 at Hangzhou · White Pagoda Park · 18:00.",2026-07-21T13:20:08.000Z,EN,"Poster / Flyer, Photography, Cinematic / Film Still, Portrait / Selfie, Text / Typography",gpt-2,155,12,19,39,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T12:06:32.851373
