post_id,url,title,ai_model,author_name,author_url,author_avatar_url,original_post_url,image_urls,image_paths,prompt,published_date,original_language,category,source_category,likes_count,views_count,shares_count,comments_count,saved_count,cited_from,created_at
gpt-image-1-5-test-prompt-for-a-detailed-scene-2572,https://youmind.com/vi-VN/prompts/gpt-image-1-5-test-prompt-for-a-detailed-scene-2572,GPT-image 1.5: Lời nhắc kiểm tra cho một cảnh chi tiết,GPT Image 1.5,eagle0wl（いーぐる） / km,https://x.com/eagle0wl,,https://x.com/eagle0wl/status/2001979939177029638,"[""https://cms-assets.youmind.com/media/1766231620956_kmlu23_G8h1wp8bgAAI7gX.jpg""]","[""data\\images\\gpt-image-1-5-test-prompt-for-a-detailed-scene-2572.jpg""]","Một cô gái với mái tóc đen dài và chiếc váy trắng đứng trên sân thượng của một tòa nhà chọc trời trong một thành phố tương lai, ngước nhìn bầu trời đêm. Thành phố được thắp sáng bởi đèn neon và các quảng cáo ba chiều. Bố cục là một cảnh quay rộng, với cô gái được đặt hơi lệch về phía bên phải. Ánh sáng đầy kịch tính, với những bóng đổ và điểm nhấn mạnh mẽ làm nổi bật sự tương phản giữa cô gái và ánh đèn thành phố rực rỡ. Phong cách điện ảnh và cực kỳ chi tiết, gợi nhớ đến anime cyberpunk.",2025-12-19T11:36:27.000Z,JA,"Điện ảnh / Ảnh tĩnh từ phim, Cyberpunk / Khoa học viễn tưởng, Anime / Manga, Nhân vật, Quang cảnh thành phố / Đường phố",gpt-1.5,1,104,0,0,1,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:24:04.654986
gpt-image-1-5-release-celebration-illustration-prompt-japanese-1810,https://youmind.com/vi-VN/prompts/gpt-image-1-5-release-celebration-illustration-prompt-japanese-1810,GPT-image-1.5: Lời nhắc minh họa kỷ niệm phát hành (tiếng Nhật),GPT Image 1.5,吉岡裕貴,https://x.com/yoppy0123,,https://x.com/yoppy0123/status/2001057346261569946,"[""https://cms-assets.youmind.com/media/1766035350522_acjj4r_G8UvDOAbkAA1yWM.jpg""]","[""data\\images\\gpt-image-1-5-release-celebration-illustration-prompt-japanese-1810.jpg""]","Tạo một hình minh họa mang tính ăn mừng có chứa văn bản: ""GPT-image-1.5 đã được phát hành hôm nay""",2025-12-16T22:30:23.000Z,JA,"Bài đăng trên mạng xã hội, Minh họa, Văn bản / Kiểu chữ",gpt-1.5,15,333,1,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:59.594046
gpt-5-2-image-analysis-prompt-2381,https://youmind.com/vi-VN/prompts/gpt-5-2-image-analysis-prompt-2381,Lời nhắc phân tích hình ảnh GPT-5.2,GPT Image 1.5,てぃなの＠誰でもできるプロンプト設計術を発信,https://x.com/mikochanmonyu,,https://x.com/mikochanmonyu/status/2001437873980215455,"[""https://cms-assets.youmind.com/media/1766035431170_9go7x1_G8aJH13aQAA92sV-900x900.jpg"", ""https://cms-assets.youmind.com/media/1766035430936_un4wp2_G8aJHiwakAEzrgS-900x900.jpg"", ""https://cms-assets.youmind.com/media/1766035430786_7k0i71_G8aJHMSakAAIQ9W-900x900.jpg"", ""https://cms-assets.youmind.com/media/1766035433631_6ud1cf_G8aJIK7bMAApvX2-900x900.jpg""]","[""data\\images\\gpt-5-2-image-analysis-prompt-2381.jpg"", ""data\\images\\gpt-5-2-image-analysis-prompt-2381_2.jpg"", ""data\\images\\gpt-5-2-image-analysis-prompt-2381_3.jpg"", ""data\\images\\gpt-5-2-image-analysis-prompt-2381_4.jpg""]","Sử dụng hình ảnh này và kết hợp nó vào một hình ảnh duy nhất để có thể phân tích từ mọi góc độ. Tạo tổng cộng 9 mẫu:
Từ phía trước, từ phía sau, từ bên trái, từ bên phải, từ phía trên, từ phía dưới, từ phía trên đường chéo, từ phía dưới đường chéo và từ bàn chân.",2025-12-17T23:42:28.000Z,JA,"Hình ảnh chính thương mại điện tử, Tiếp thị sản phẩm, Nhiếp ảnh, Kết xuất 3D, Sản phẩm",gpt-1.5,2,92,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:54.814722
golden-hour-beach-walk-instagram-aesthetic-prompt-1811,https://youmind.com/vi-VN/prompts/golden-hour-beach-walk-instagram-aesthetic-prompt-1811,Lời Nhắc Tạo Ảnh Instagram Thẩm Mỹ: Đi Dạo Biển Giờ Vàng,GPT Image 1.5,wtllm_news,https://x.com/MyLLMnews,,https://x.com/MyLLMnews/status/2001106571661873401,"[""https://cms-assets.youmind.com/media/1766035381698_dgpbh5_G8VbgwoacAAXHQm.jpg""]","[""data\\images\\golden-hour-beach-walk-instagram-aesthetic-prompt-1811.jpg""]","Một phụ nữ ở độ tuổi giữa 20 với làn da rám nắng và mái tóc gợn sóng bồng bềnh. Cô ấy mặc áo bikini đan móc màu trắng và quần short jean cạp cao.

Trang điểm tối giản - chỉ có làn da rám nắng và đôi môi bóng mượt. Cô ấy đang đi dọc bờ biển, ngoảnh đầu nhìn lại máy ảnh với nụ cười tươi tắn, chân thật.

Bãi biển nhiệt đới với cát trắng và nước biển màu ngọc lam. Những con sóng nhỏ vỗ nhẹ vào bờ. Bầu trời xanh trong với vài đám mây mỏng. Những cây cọ thấp thoáng ở phía xa. Chiều muộn.

Chụp từ phía sau và hơi chếch sang một bên (góc 3/4 từ phía sau) khi cô ấy đang bước đi, nhưng cô ấy đã quay đầu lại nhìn về phía máy ảnh. Chụp toàn thân, thể hiện cô ấy từ đầu đến chân trong nước. Cảm giác như chụp bằng ống kính 35mm. Cô ấy được đặt ở giữa bên phải khung hình với đại dương trải rộng sang bên trái.

Ánh nắng chiều muộn ấm áp, vàng óng. Mặt trời ở phía sau cô ấy tạo ra một chút ánh sáng viền trên tóc và vai. Ánh sáng mềm mại, tôn lên vẻ đẹp trên khuôn mặt cô ấy khi cô ấy nhìn lại.

Phong cách Instagram mùa hè vô tư. Màu xanh và trắng rực rỡ, ngập tràn nắng, không khí nghỉ dưỡng. Nên trông giống như một khoảnh khắc tự nhiên được ghi lại trong lúc đi dạo biển, không phải một buổi chụp hình trang trọng. Nước bắn tung tóe thật, tóc bay trong gió, chuyển động tự nhiên.",2025-12-17T01:46:00.000Z,EN,"Bài đăng trên mạng xã hội, Tiếp thị sản phẩm, Nhiếp ảnh, Điện ảnh / Ảnh tĩnh từ phim, Người có ảnh hưởng / Người mẫu, Nhóm / Cặp đôi, Phong cảnh / Thiên nhiên",gpt-1.5,0,63,0,0,1,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:48.930536
glitter-bomb-pro-wrestling-idol-recasting-prompt-2339,https://youmind.com/vi-VN/prompts/glitter-bomb-pro-wrestling-idol-recasting-prompt-2339,Lời nhắc tái tạo thần tượng đấu vật chuyên nghiệp Glitter-Bomb,GPT Image 1.5,Matthew Berman,https://x.com/TheMattBerman,,https://x.com/TheMattBerman/status/2001309291068694625,"[""https://cms-assets.youmind.com/media/1766035365876_xt2fxd_G8YT-onW8AA1fRN.jpg"", ""https://cms-assets.youmind.com/media/1766035366333_wbdpjf_G8YUFnCX0AEeZjK.jpg""]","[""data\\images\\glitter-bomb-pro-wrestling-idol-recasting-prompt-2339.jpg"", ""data\\images\\glitter-bomb-pro-wrestling-idol-recasting-prompt-2339_2.jpg""]","Sử dụng [subject image] làm tài liệu tham khảo, biến chúng thành một thần tượng quảng cáo đấu vật chuyên nghiệp với bom kim tuyến, giữ nguyên mọi đặc điểm tự nhiên. Làn da sáng bóng dưới lớp dầu dưỡng thể; đôi mắt sắc sảo sau lớp kẻ mắt màu xanh điện. Đứng ở tư thế mạnh mẽ trên góc võ đài, đai vô địch được đính đá lấp lánh hình tia chớp. Trang phục: áo đấu liền thân bằng spandex với màu hồng cánh sen chuyển sắc, cầu vai tua rua, bốt cao đến đầu gối hình ngôi sao. Ánh sáng: đèn sân khấu với gel màu đỏ-trắng-xanh, tia lửa pháo hoa lóe sáng. Phông nền: đường dốc khói cùng đám đông được tạo bằng màn hình xanh vẫy tay xốp. Chỉnh màu theo phong cách VHS quá bão hòa, có một chút bộ lọc đường quét. Phụ kiện: kính râm tráng gương quá khổ, khăn lông vũ, mic trong tay, giữ sự tiết chế để cảm giác camp vẫn là thần tượng, không phải biếm họa. Cảm giác cuối cùng: màn ra mắt hoành tráng—táo bạo, yêu nước, không thể nhầm lẫn là họ.",2025-12-17T15:11:32.000Z,EN,"Bài đăng trên mạng xã hội, Tiếp thị sản phẩm, Nhiếp ảnh, Cổ điển / Cổ điển, Người có ảnh hưởng / Người mẫu, Nhân vật",gpt-1.5,0,178,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:42.881373
girl-on-rooftop-looking-at-the-sky-2398,https://youmind.com/vi-VN/prompts/girl-on-rooftop-looking-at-the-sky-2398,Cô gái trên mái nhà ngắm nhìn bầu trời,GPT Image 1.5,ネムルのだらだら画像生成小屋,https://x.com/nemuru_gen,,https://x.com/nemuru_gen/status/2001474999740436615,"[""https://cms-assets.youmind.com/media/1766035946524_ck9op7_G7-ywyvagAIMXAh.jpg""]","[""data\\images\\girl-on-rooftop-looking-at-the-sky-2398.jpg""]",Miêu tả nỗi khát khao và cảm giác tự do của một cô gái đang ngước nhìn bầu trời trên sân thượng.,2025-12-18T02:10:00.000Z,JA,"Bài đăng trên mạng xã hội, Áp phích / Tờ rơi, Điện ảnh / Ảnh tĩnh từ phim, Minh họa, Nhân vật, Kiến trúc / Nội thất, Quang cảnh thành phố / Đường phố",gpt-1.5,1,9,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:37.468743
gigantic-santa-claus-on-nyc-avenue-structured-prompt-1802,https://youmind.com/vi-VN/prompts/gigantic-santa-claus-on-nyc-avenue-structured-prompt-1802,Ông già Noel khổng lồ trên Đại lộ NYC (Lệnh nhắc có cấu trúc),GPT Image 1.5,SaaS Junction || AI & SaaS Updates,https://x.com/SaasJunctionHQ,https://unavatar.io/x/SaasJunctionHQ,https://x.com/SaasJunctionHQ/status/2001041053575762175,"[""https://cms-assets.youmind.com/media/1765948236820_87cova_G8UfKEGa0AAZogh.jpg"", ""https://cms-assets.youmind.com/media/1765948236827_o5gklt_G8UfK0fa4AAiXYo.jpg""]","[""data\\images\\gigantic-santa-claus-on-nyc-avenue-structured-prompt-1802.jpg"", ""data\\images\\gigantic-santa-claus-on-nyc-avenue-structured-prompt-1802_2.jpg""]","```json
{
  ""camera_setup"": {
    ""shot_type"": ""góc_nhìn_trên_cao_từ_trên_xuống"",
    ""angle"": ""góc_rộng_toàn_cảnh"",
    ""capture_device"": ""vị_trí_drone_nâng_cao"",
    ""visual_quality"": ""ảnh_chụp_siêu_thực""
  },
  
  ""primary_subject"": {
    ""character"": ""Ông_già_Noel"",
    ""scale"": ""tỷ_lệ_khổng_lồ"",
    ""facial_features"": ""duy_trì_chính_xác_hình_ảnh_tham_chiếu"",
    ""body_structure"": ""giữ_nguyên_cấu_trúc_cơ_thể_tham_chiếu"",
    ""posture"": {
      ""position"": ""ngồi_thư_thái_trên_đường"",
      ""leg_arrangement"": ""một_đầu_gối_nhấc_lên"",
      ""arm_placement"": ""lòng_bàn_tay_đặt_hờ_hững""
    }
  },
  
  ""wardrobe"": {
    ""outer_layer"": ""áo_khoác_truyền_thống_màu_đỏ_thẫm_viền_lông"",
    ""mid_layer"": ""áo_len_dệt_kim_dày"",
    ""lower_garment"": ""quần_màu_than_đậm"",
    ""footwear"": ""ủng_da_cũ_kỹ"",
    ""headpiece"": ""mũ_len_mùa_đông_đơn_giản_rũ_xuống""
  },
  
  ""environment_setting"": {
    ""location"": ""đại_lộ_thành_phố_New_York"",
    ""architecture"": ""những_tòa_nhà_chọc_trời_bằng_kính_cao_chót_vót_và_mặt_tiền_nhà_đá_nâu"",
    ""street_furniture"": ""đèn_đường_hiện_đại_và_đèn_giao_thông"",
    ""pavement"": ""lưới_đường_nhựa_đô_thị""
  },
  
  ""scale_context"": {
    ""vehicles"": [""taxi_vàng_thu_nhỏ"", ""xe_tải_giao_hàng_nhỏ_gọn"", ""xe_máy""],
    ""human_presence"": ""những_người_đi_bộ_nhỏ_xíu_di_chuyển_xung_quanh"",
    ""size_contrast"": ""các_tòa_nhà_trông_nhỏ_bé_so_với_nhân_vật""
  },
  
  ""atmospheric_conditions"": {
    ""sky"": ""bầu_trời_mây_nhẹ_tán_xạ"",
    ""time_indicator"": ""ánh_sáng_môi_trường_buổi_chiều"",
    ""surface_texture"": ""mặt_đất_phản_chiếu_ướt_mưa""
  }
}
```",2025-12-16T21:25:39.000Z,EN,"Bài đăng trên mạng xã hội, Nhiếp ảnh, Nhân vật, Quang cảnh thành phố / Đường phố",gpt-1.5,0,72,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:32.431924
giant-person-holding-tokyo-tower-in-a-modern-cityscape-1879,https://youmind.com/vi-VN/prompts/giant-person-holding-tokyo-tower-in-a-modern-cityscape-1879,Người khổng lồ ôm Tháp Tokyo giữa lòng thành phố hiện đại,GPT Image 1.5,そう｜n8nで始めるAIエージェント,https://x.com/so_ainsight,https://unavatar.io/x/so_ainsight,https://x.com/so_ainsight/status/2001088475370795112,"[""https://cms-assets.youmind.com/media/1765949131163_27rcnv_G8VLUE4bIAAMeEZ-900x503.jpg"", ""https://cms-assets.youmind.com/media/1765949131264_nogy4s_G8VLQIzaIAALpwW-900x600.jpg""]","[""data\\images\\giant-person-holding-tokyo-tower-in-a-modern-cityscape-1879.jpg"", ""data\\images\\giant-person-holding-tokyo-tower-in-a-modern-cityscape-1879_2.jpg""]","Người trong [ảnh] khổng lồ, đang ngồi xổm trên khung cảnh đô thị hiện đại của Tokyo, nhẹ nhàng ôm Tháp Tokyo, nhìn vào máy ảnh, bầu trời ban ngày trong xanh, ánh sáng tự nhiên dịu nhẹ, những tòa nhà chi tiết trải dài bên dưới, một bầu không khí nơi chủ nghĩa hiện thực và giả tưởng hài hòa, lấy nét sắc nét, màu sắc sống động",2025-12-17T00:34:05.000Z,JA,"Bài đăng trên mạng xã hội, Điện ảnh / Ảnh tĩnh từ phim, Kết xuất 3D, Chân dung / Ảnh tự chụp, Quang cảnh thành phố / Đường phố",gpt-1.5,6,596,0,1,4,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:27.149947
generating-line-sticker-style-expressions-2359,https://youmind.com/vi-VN/prompts/generating-line-sticker-style-expressions-2359,Tạo biểu cảm theo phong cách LINE Sticker,GPT Image 1.5,ひつじ,https://x.com/hituji_1234,,https://x.com/hituji_1234/status/2001104895005614560,"[""https://cms-assets.youmind.com/media/1766035395537_i919wk_G8VZy0KagAANJqR-900x900.jpg"", ""https://cms-assets.youmind.com/media/1766035395788_1zkwg3_G8VZ4hja4AMC7XI-900x600.jpg"", ""https://cms-assets.youmind.com/media/1766035396318_buqg5o_G8VZ4hva4AIVWgG-900x600.jpg""]","[""data\\images\\generating-line-sticker-style-expressions-2359.jpg"", ""data\\images\\generating-line-sticker-style-expressions-2359_2.jpg"", ""data\\images\\generating-line-sticker-style-expressions-2359_3.jpg""]","8 loại mẫu biểu cảm có bình luận, giống như LINE stickers",2025-12-17T01:39:20.000Z,JA,"Hồ sơ / Ảnh đại diện, Bài đăng trên mạng xã hội, Minh họa, Chibi / Phong cách Q, Chân dung / Ảnh tự chụp, Nhân vật",gpt-1.5,229,19,13,1,200,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:21.840889
generating-images-for-japanese-commemorative-days-2365,https://youmind.com/vi-VN/prompts/generating-images-for-japanese-commemorative-days-2365,Tạo Hình ảnh cho các Ngày Lễ Kỷ niệm của Nhật Bản,GPT Image 1.5,Ab.,https://x.com/Ab_ten,,https://x.com/Ab_ten/status/2001230253084041523,"[""https://cms-assets.youmind.com/media/1766035406654_krztay_G8XLwRjaoAAjGt4.jpg""]","[""data\\images\\generating-images-for-japanese-commemorative-days-2365.jpg""]","Ngày Máy bay, Ngày Sữa chua Meiji Bulgaria, Ngày Wachifield, Lễ hội Kasuga Wakamiya On-Matsuri, Chợ Asakusa Hagoita-Ichi",2025-12-17T09:57:28.000Z,JA,"Bài đăng trên mạng xã hội, Áp phích / Tờ rơi, Minh họa, Văn bản / Kiểu chữ, Tóm tắt / Bối cảnh",gpt-1.5,1,328,0,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:16.080287
generating-a-satirical-cartoon-in-hua-junwu-style-2362,https://youmind.com/vi-VN/prompts/generating-a-satirical-cartoon-in-hua-junwu-style-2362,Tạo một phim hoạt hình châm biếm theo phong cách Hoa Quân Vũ,GPT Image 1.5,Jesse Lau 遁一子,https://x.com/jesselaunz,,https://x.com/jesselaunz/status/2001391606965113070,"[""https://cms-assets.youmind.com/media/1766035398873_10uqma_G8Ze88_bMAArT4p.jpg"", ""https://cms-assets.youmind.com/media/1766035399115_iqtswq_G8Ze7ZSbQAAFtUd-900x491.jpg"", ""https://cms-assets.youmind.com/media/1766035399467_1m5oc5_G8Ze-nRakAIJ1EH-900x491.jpg""]","[""data\\images\\generating-a-satirical-cartoon-in-hua-junwu-style-2362.jpg"", ""data\\images\\generating-a-satirical-cartoon-in-hua-junwu-style-2362_2.jpg"", ""data\\images\\generating-a-satirical-cartoon-in-hua-junwu-style-2362_3.jpg""]","Vẽ một bức biếm họa châm biếm theo phong cách của Hoa Quân Vũ. Chủ đề là:
> Những người được gọi là chuyên gia AI đang được ca ngợi trên mạng xã hội ngày nay chẳng qua chỉ là những ""Prompt Kiddies"".
> Họ dành cả ngày để đăng lại các prompt, về cơ bản là tự động đóng vai trò làm nhiên liệu cho các mô hình lớn.",2025-12-17T20:38:37.000Z,ZH,"Bài đăng trên mạng xã hội, Truyện tranh / Bảng phân cảnh, Truyện tranh / Tiểu thuyết đồ họa, Minh họa, Nhân vật, Văn bản / Kiểu chữ",gpt-1.5,19,4,1,1,6,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:10.927337
generating-a-post-apocalyptic-underwater-city-scene-1869,https://youmind.com/vi-VN/prompts/generating-a-post-apocalyptic-underwater-city-scene-1869,Tạo cảnh thành phố dưới nước hậu tận thế,GPT Image 1.5,AI译然,https://x.com/AIYIRAN1231,,https://x.com/AIYIRAN1231/status/2001095598704091177,"[""https://cms-assets.youmind.com/media/1766035400076_23j03s_G8VRyfBa4AIYGG5.jpg"", ""https://cms-assets.youmind.com/media/1766035400230_60aba0_G8VRzxPakAAUuqD.jpg""]","[""data\\images\\generating-a-post-apocalyptic-underwater-city-scene-1869.jpg"", ""data\\images\\generating-a-post-apocalyptic-underwater-city-scene-1869_2.jpg""]","Một cô gái phong cách Trung Hoa đang cưỡi trên lưng một con cá chép koi khổng lồ phát quang sinh học, di chuyển qua những tàn tích của các tòa nhà chọc trời trong một thành phố dưới nước hậu tận thế bị nhấn chìm. Ánh sáng huyền ảo tỏa ra từ cá koi và các cụm thực vật dưới nước.",2025-12-17T01:02:23.000Z,ZH,"Bài đăng trên mạng xã hội, Minh họa, Cyberpunk / Khoa học viễn tưởng, Nhân vật, Kiến trúc / Nội thất",gpt-1.5,0,150,0,2,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:23:05.130439
generate-live-action-cast-of-an-anime-2315,https://youmind.com/vi-VN/prompts/generate-live-action-cast-of-an-anime-2315,Tạo dàn diễn viên người thật cho một bộ anime,GPT Image 1.5,code name: THE BEAST,https://x.com/zabiisuto,,https://x.com/zabiisuto/status/2001365083398832258,"[""https://cms-assets.youmind.com/media/1766035317118_tlnab2_G8ZCp2IasAA5PL5.jpg"", ""https://cms-assets.youmind.com/media/1766035317017_yklaz5_G8ZCp2FakAIQBih.jpg"", ""https://cms-assets.youmind.com/media/1766035317196_7d8azd_G8ZCt9xaQAAOiWo.jpg""]","[""data\\images\\generate-live-action-cast-of-an-anime-2315.jpg"", ""data\\images\\generate-live-action-cast-of-an-anime-2315_2.jpg"", ""data\\images\\generate-live-action-cast-of-an-anime-2315_3.jpg""]",Hãy cho tôi biết dàn diễn viên live-action của [anime],2025-12-17T18:53:14.000Z,EN,"Bài đăng trên mạng xã hội, Áp phích / Tờ rơi, Hình thu nhỏ trên YouTube, Điện ảnh / Ảnh tĩnh từ phim, Nhân vật",gpt-1.5,0,27,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:22:59.860098
generate-chibi-stickers-with-various-poses-and-expressions-2383,https://youmind.com/vi-VN/prompts/generate-chibi-stickers-with-various-poses-and-expressions-2383,Tạo sticker chibi với nhiều tư thế và biểu cảm khác nhau,GPT Image 1.5,HoonFactory,https://x.com/leesanghoon7777,,https://x.com/leesanghoon7777/status/2001196677571412156,"[""https://cms-assets.youmind.com/media/1766035435796_2z7wic_G8WtVKnbQAAOuCl.jpg"", ""https://cms-assets.youmind.com/media/1766035436089_n3i5rp_G8WtXMba4AQyJ-2.jpg""]","[""data\\images\\generate-chibi-stickers-with-various-poses-and-expressions-2383.jpg"", ""data\\images\\generate-chibi-stickers-with-various-poses-and-expressions-2383_2.jpg""]","GPT Image 1.5 Tạo sticker phong cách chibi với nhiều trang phục, tư thế và biểu cảm khác nhau. Dễ thương 3D. Viền trắng",2025-12-17T07:44:03.000Z,KO,"Bài đăng trên mạng xã hội, Tài sản trò chơi, Chibi / Phong cách Q, Kết xuất 3D, Nhân vật",gpt-1.5,0,56,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:22:54.472924
generate-a-realistic-figurine-from-a-photo-2380,https://youmind.com/vi-VN/prompts/generate-a-realistic-figurine-from-a-photo-2380,Tạo mô hình người chân thực từ ảnh,GPT Image 1.5,"understood.eth ∞ KIN ಠ.,ಠ MemeMax⚡️",https://x.com/under_stood_,,https://x.com/under_stood_/status/2001146902658847222,"[""https://cms-assets.youmind.com/media/1766035433904_u29v4v_G8V-1qpbEAA_nmq-900x898.jpg""]","[""data\\images\\generate-a-realistic-figurine-from-a-photo-2380.jpg""]",Vui lòng tạo nó dưới dạng một bức tượng nhỏ trông giống như một bức ảnh thật,2025-12-17T04:26:15.000Z,KO,"Tiếp thị sản phẩm, Hình ảnh chính thương mại điện tử, Nhiếp ảnh, Kết xuất 3D, Nhân vật, Sản phẩm",gpt-1.5,17,159,0,15,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:22:49.264005
gachapon-capsule-toy-design-2564,https://youmind.com/vi-VN/prompts/gachapon-capsule-toy-design-2564,Thiết kế đồ chơi Gachapon Capsule,GPT Image 1.5,富田 良治（とみー）｜現代版駄菓子屋 富田商店｜スナックトミタ,https://x.com/tomita777tomita,,https://x.com/tomita777tomita/status/2001808167580373298,"[""https://cms-assets.youmind.com/media/1766231610243_5mbtd4_G8fZUYXakAEDfIo-900x900.jpg"", ""https://cms-assets.youmind.com/media/1766231610469_1xxvga_G8fZXnCakAEr9yR-900x900.jpg""]","[""data\\images\\gachapon-capsule-toy-design-2564.jpg"", ""data\\images\\gachapon-capsule-toy-design-2564_2.jpg""]","Tạo một món đồ chơi viên nang thu nhỏ theo phong cách gashapon, dựa trên một chủ đề duy nhất (người, linh vật thương hiệu hoặc vật thể). Hình dáng món đồ chơi nên đơn giản và giống đồ chơi trong sự biến dạng của nó, có kích thước vừa vặn trong một viên nang nhựa trong suốt. Bên trong viên nang, bao gồm một tờ giấy hướng dẫn điển hình của gashapon Nhật Bản, có tên món đồ chơi, một ảnh sản phẩm nhỏ, một biểu tượng kiểu icon và văn bản tiếng Nhật đơn giản. Viên nang nên được hiển thị bên trong khe phân phối của một máy bán hàng tự động gashapon thực tế hoặc ngay phía trước nó. Thể hiện kết cấu vật liệu một cách chân thực, cho thấy nhựa bóng của viên nang, hình dáng hơi mờ và tờ giấy hướng dẫn được gấp mỏng. Bầu không khí tổng thể nên tự nhiên, giống như một bức ảnh được chụp bằng iPhone, với ánh sáng dịu nhẹ, một chút rung máy ảnh, hiệu ứng bokeh nền nhẹ và những khuyết điểm hoặc nét đặc trưng tinh tế, chân thực. Giữ bố cục gọn gàng và đơn giản, với chủ thể ở trung tâm. Hướng đến một kết quả hoàn thiện sạch sẽ mà không lộn xộn.",2025-12-19T00:13:53.000Z,JA,"Tiếp thị sản phẩm, Hình ảnh chính thương mại điện tử, Nhiếp ảnh, Kết xuất 3D, Sản phẩm, Văn bản / Kiểu chữ",gpt-1.5,9,1,0,2,3,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:22:44.295112
futuristic-city-skyline-at-sunset-prompt-2352,https://youmind.com/vi-VN/prompts/futuristic-city-skyline-at-sunset-prompt-2352,Bầu trời thành phố tương lai lúc hoàng hôn,GPT Image 1.5,Kenil,https://x.com/kenil__k,https://unavatar.io/x/kenil__k,https://x.com/kenil__k/status/2001183530488074398,"[""https://cms-assets.youmind.com/media/1766035384622_prpjjs_G8WhEp5acAAojQ2.jpg""]","[""data\\images\\futuristic-city-skyline-at-sunset-prompt-2352.jpg""]","Một đường chân trời thành phố tương lai lúc hoàng hôn, với những chiếc ô tô bay và đèn neon phản chiếu trên mặt nước",2025-12-17T06:51:48.000Z,EN,"Bài đăng trên mạng xã hội, Điện ảnh / Ảnh tĩnh từ phim, Cyberpunk / Khoa học viễn tưởng, Quang cảnh thành phố / Đường phố, Tóm tắt / Bối cảnh",gpt-1.5,0,22,0,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:22:38.927774
fortnite-screenshot-of-trump-skin-selector-menu-1790,https://youmind.com/vi-VN/prompts/fortnite-screenshot-of-trump-skin-selector-menu-1790,Ảnh chụp màn hình Fortnite về Menu chọn Skin Trump,GPT Image 1.5,DaWe,https://x.com/DaWe_Weborate,,https://x.com/DaWe_Weborate/status/2001060777306841483,"[""https://cms-assets.youmind.com/media/1765948223341_3e1bed_G8Ux6JEXQAA2Vab-900x930.jpg""]","[""data\\images\\fortnite-screenshot-of-trump-skin-selector-menu-1790.jpg""]","Ảnh chụp màn hình Fortnite về menu chọn trang phục, chọn Trump làm trang phục Fortnite",2025-12-16T22:44:01.000Z,EN,"Tài sản trò chơi, Kết xuất 3D, Nhân vật, Thiết kế ứng dụng / web",gpt-1.5,2,503,0,0,1,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:22:33.078679
flash-fired-selfie-of-sam-altman-1861,https://youmind.com/vi-VN/prompts/flash-fired-selfie-of-sam-altman-1861,Ảnh tự sướng chớp nhoáng của Sam Altman,GPT Image 1.5,Awais,https://x.com/insanysays,,https://x.com/insanysays/status/2001150885838381187,"[""https://cms-assets.youmind.com/media/1765949109536_ssdbcb_G8WEHZXbcAAJM9j.jpg"", ""https://cms-assets.youmind.com/media/1765949109696_0cnkk2_G8WEHb4a4AERij-.jpg""]","[""data\\images\\flash-fired-selfie-of-sam-altman-1861.jpg"", ""data\\images\\flash-fired-selfie-of-sam-altman-1861_2.jpg""]","Một bức ảnh selfie bằng camera trước của Sam Altman, trong đó đèn flash vô tình bật. Trán bị lóa, tông màu da đỏ, bóng đổ đậm dưới mắt, hậu cảnh gần như đen. Người trông có vẻ khó chịu, mắt chớp nửa vời. Một phần ngón tay xuất hiện trong khung hình, tỷ lệ khung hình 3:4.",2025-12-17T04:42:05.000Z,EN,"Hồ sơ / Ảnh đại diện, Bài đăng trên mạng xã hội, Nhiếp ảnh, Chân dung / Ảnh tự chụp",gpt-1.5,0,20,0,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-25T03:22:28.120833
